"Letališki potniški in blagovni promet glede na prihod/odhod letal ter redne/posebne prevoze po državah prihoda/odhoda letal, Ljubljana, Letališèe Jožeta Puènika, meseèno"

"MESEC";"PRIHOD/ODHOD LETAL";"DRŽAVA PRIHODA/ODHODA LETAL";"Potniki"
"2018M06";"Odhod letal";"Egipt";1502
"2018M06";"Odhod letal";"Estonija";39
"2018M06";"Odhod letal";"Finska";2045
"2018M06";"Odhod letal";"Francija";5199
"2018M06";"Odhod letal";"Gibraltar";0
"2018M06";"Odhod letal";"Grèija";5063
"2018M06";"Odhod letal";"Gruzija";0
"2018M06";"Odhod letal";"Hrvaška";488
"2018M06";"Odhod letal";"Iran (Islamska republika)";0
"2018M06";"Odhod letal";"Irska";0
"2018M06";"Odhod letal";"Islandija";0
"2018M06";"Odhod letal";"Italija";296
"2018M06";"Odhod letal";"Izrael";369
"2018M06";"Odhod letal";"Japonska";0
"2018M06";"Odhod letal";"Jordanija";0
"2018M06";"Odhod letal";"Južna Afrika";0
"2018M06";"Odhod letal";"Kanada";0
"2018M06";"Odhod letal";"Katar";0
"2018M06";"Odhod letal";"Kazahstan";0
"2018M06";"Odhod letal";"Kirgizistan";0
"2018M06";"Odhod letal";"Kitajska (Ljudska republika)";0
"2018M06";"Odhod letal";"Kosovo";1647
"2018M06";"Odhod letal";"Kuvajt";0
"2018M06";"Odhod letal";"Latvija";0
"2018M06";"Odhod letal";"Libanon";0
"2018M06";"Odhod letal";"Libijska Arabska Džamahirija";0
"2018M06";"Odhod letal";"Litva";0
"2018M06";"Odhod letal";"Luksemburg";0
"2018M06";"Odhod letal";"Madžarska";0
"2018M06";"Odhod letal";"Severna Makedonija";1981
"2018M06";"Odhod letal";"Malta";0
"2018M06";"Odhod letal";"Maroko";0
"2018M06";"Odhod letal";"Moldavija (Republika)";0
"2018M06";"Odhod letal";"Nemèija";12157
"2018M06";"Odhod letal";"Nigerija";0
"2018M06";"Odhod letal";"Nizozemska";5054
"2018M06";"Odhod letal";"Norveška";0
"2018M06";"Odhod letal";"Oman";0
"2018M06";"Odhod letal";"Pakistan";0
"2018M06";"Odhod letal";"Poljska";2418
"2018M06";"Odhod letal";"Portugalska";0
"2018M06";"Odhod letal";"Romunija";456
"2018M06";"Odhod letal";"Ruska federacija";2687
"2018M06";"Odhod letal";"Saudska Arabija";0
"2018M06";"Odhod letal";"Sirska Arabska Republika";0
"2018M06";"Odhod letal";"Slovaška";0
"2018M06";"Odhod letal";"Slovenija";0
"2018M06";"Odhod letal";"Somalija";0
"2018M06";"Odhod letal";"Srbija";2747
"2018M06";"Odhod letal";"Srbija in Èrna Gora";-
"2018M06";"Odhod letal";"Sudan";0
"2018M06";"Odhod letal";"Španija";458
"2018M06";"Odhod letal";"Švedska";0
"2018M06";"Odhod letal";"Švica";4668
"2018M06";"Odhod letal";"Tanzanija";0
"2018M06";"Odhod letal";"Tunizija";1195
"2018M06";"Odhod letal";"Turèija";7838
"2018M06";"Odhod letal";"Turkmenistan";0
"2018M06";"Odhod letal";"Ukrajina";397
"2018M06";"Odhod letal";"Uzbekistan";0
"2018M06";"Odhod letal";"Združene države";0
"2018M06";"Odhod letal";"Združeni arabski emirati";0
"2018M06";"Odhod letal";"Združeno kraljestvo";11923
"2018M06";"Odhod letal";"Neznano";0
"2018M07";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";99307
"2018M07";"Odhod letal";"Afganistan";0
"2018M07";"Odhod letal";"Albanija";3725
"2018M07";"Odhod letal";"Alžirija";0
"2018M07";"Odhod letal";"Armenija";0
"2018M07";"Odhod letal";"Avstrija";2360
"2018M07";"Odhod letal";"Azerbajdžan";96
"2018M07";"Odhod letal";"Belgija";4090
"2018M07";"Odhod letal";"Belorusija";0
"2018M07";"Odhod letal";"Bolgarija";432
"2018M07";"Odhod letal";"Bosna in Hercegovina";1341
"2018M07";"Odhod letal";"Ciper";816
"2018M07";"Odhod letal";"Èad";0
"2018M07";"Odhod letal";"Èeška republika";482
"2018M07";"Odhod letal";"Èrna Gora";3925
"2018M07";"Odhod letal";"Danska";2262
"2018M07";"Odhod letal";"Egipt";2201
"2018M07";"Odhod letal";"Estonija";0
"2018M07";"Odhod letal";"Finska";2573
"2018M07";"Odhod letal";"Francija";4944
"2018M07";"Odhod letal";"Gibraltar";0
"2018M07";"Odhod letal";"Grèija";8317
"2018M07";"Odhod letal";"Gruzija";0
"2018M07";"Odhod letal";"Hrvaška";457
"2018M07";"Odhod letal";"Iran (Islamska republika)";0
"2018M07";"Odhod letal";"Irska";0
"2018M07";"Odhod letal";"Islandija";0
"2018M07";"Odhod letal";"Italija";267
"2018M07";"Odhod letal";"Izrael";2646
"2018M07";"Odhod letal";"Japonska";208
"2018M07";"Odhod letal";"Jordanija";0
"2018M07";"Odhod letal";"Južna Afrika";0
"2018M07";"Odhod letal";"Kanada";0
"2018M07";"Odhod letal";"Katar";0
"2018M07";"Odhod letal";"Kazahstan";0
"2018M07";"Odhod letal";"Kirgizistan";0
"2018M07";"Odhod letal";"Kitajska (Ljudska republika)";0
"2018M07";"Odhod letal";"Kosovo";3231
"2018M07";"Odhod letal";"Kuvajt";0
"2018M07";"Odhod letal";"Latvija";0
"2018M07";"Odhod letal";"Libanon";0
"2018M07";"Odhod letal";"Libijska Arabska Džamahirija";0
"2018M07";"Odhod letal";"Litva";0
"2018M07";"Odhod letal";"Luksemburg";0
"2018M07";"Odhod letal";"Madžarska";0
"2018M07";"Odhod letal";"Severna Makedonija";2586
"2018M07";"Odhod letal";"Malta";637
"2018M07";"Odhod letal";"Maroko";0
"2018M07";"Odhod letal";"Moldavija (Republika)";0
"2018M07";"Odhod letal";"Nemèija";10346
"2018M07";"Odhod letal";"Nigerija";0
"2018M07";"Odhod letal";"Nizozemska";4089
"2018M07";"Odhod letal";"Norveška";0
"2018M07";"Odhod letal";"Oman";0
"2018M07";"Odhod letal";"Pakistan";0
"2018M07";"Odhod letal";"Poljska";2531
"2018M07";"Odhod letal";"Portugalska";0
"2018M07";"Odhod letal";"Romunija";405
"2018M07";"Odhod letal";"Ruska federacija";2382
"2018M07";"Odhod letal";"Saudska Arabija";0
"2018M07";"Odhod letal";"Sirska Arabska Republika";0
"2018M07";"Odhod letal";"Slovaška";0
"2018M07";"Odhod letal";"Slovenija";0
"2018M07";"Odhod letal";"Somalija";0
"2018M07";"Odhod letal";"Srbija";2932
"2018M07";"Odhod letal";"Srbija in Èrna Gora";-
"2018M07";"Odhod letal";"Sudan";0
"2018M07";"Odhod letal";"Španija";529
"2018M07";"Odhod letal";"Švedska";0
"2018M07";"Odhod letal";"Švica";4134
"2018M07";"Odhod letal";"Tanzanija";0
"2018M07";"Odhod letal";"Tunizija";1579
"2018M07";"Odhod letal";"Turèija";9457
"2018M07";"Odhod letal";"Turkmenistan";0
"2018M07";"Odhod letal";"Ukrajina";688
"2018M07";"Odhod letal";"Uzbekistan";0
"2018M07";"Odhod letal";"Združene države";0
"2018M07";"Odhod letal";"Združeni arabski emirati";0
"2018M07";"Odhod letal";"Združeno kraljestvo";12639
"2018M07";"Odhod letal";"Neznano";0
"2018M08";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";101304
"2018M08";"Odhod letal";"Afganistan";0
"2018M08";"Odhod letal";"Albanija";2672
"2018M08";"Odhod letal";"Alžirija";0
"2018M08";"Odhod letal";"Armenija";0
"2018M08";"Odhod letal";"Avstrija";2608
"2018M08";"Odhod letal";"Azerbajdžan";0
"2018M08";"Odhod letal";"Belgija";5179
"2018M08";"Odhod letal";"Belorusija";0
"2018M08";"Odhod letal";"Bolgarija";365
"2018M08";"Odhod letal";"Bosna in Hercegovina";1411
"2018M08";"Odhod letal";"Ciper";613
"2018M08";"Odhod letal";"Èad";0
"2018M08";"Odhod letal";"Èeška republika";349
"2018M08";"Odhod letal";"Èrna Gora";3309
"2018M08";"Odhod letal";"Danska";2202
"2018M08";"Odhod letal";"Egipt";2097
"2018M08";"Odhod letal";"Estonija";87
"2018M08";"Odhod letal";"Finska";1836
"2018M08";"Odhod letal";"Francija";6120
"2018M08";"Odhod letal";"Gibraltar";0
"2018M08";"Odhod letal";"Grèija";7925
"2018M08";"Odhod letal";"Gruzija";0
"2018M08";"Odhod letal";"Hrvaška";428
"2018M08";"Odhod letal";"Iran (Islamska republika)";0
"2018M08";"Odhod letal";"Irska";0
"2018M08";"Odhod letal";"Islandija";0
"2018M08";"Odhod letal";"Italija";286
"2018M08";"Odhod letal";"Izrael";3716
"2018M08";"Odhod letal";"Japonska";0
"2018M08";"Odhod letal";"Jordanija";0
"2018M08";"Odhod letal";"Južna Afrika";0
"2018M08";"Odhod letal";"Kanada";0
"2018M08";"Odhod letal";"Katar";0
"2018M08";"Odhod letal";"Kazahstan";0
"2018M08";"Odhod letal";"Kirgizistan";0
"2018M08";"Odhod letal";"Kitajska (Ljudska republika)";0
"2018M08";"Odhod letal";"Kosovo";1829
"2018M08";"Odhod letal";"Kuvajt";0
"2018M08";"Odhod letal";"Latvija";0
"2018M08";"Odhod letal";"Libanon";0
"2018M08";"Odhod letal";"Libijska Arabska Džamahirija";0
"2018M08";"Odhod letal";"Litva";0
"2018M08";"Odhod letal";"Luksemburg";0
"2018M08";"Odhod letal";"Madžarska";0
"2018M08";"Odhod letal";"Severna Makedonija";1558
"2018M08";"Odhod letal";"Malta";664
"2018M08";"Odhod letal";"Maroko";0
"2018M08";"Odhod letal";"Moldavija (Republika)";0
"2018M08";"Odhod letal";"Nemèija";13215
"2018M08";"Odhod letal";"Nigerija";0
"2018M08";"Odhod letal";"Nizozemska";4570
"2018M08";"Odhod letal";"Norveška";0
"2018M08";"Odhod letal";"Oman";0
"2018M08";"Odhod letal";"Pakistan";0
"2018M08";"Odhod letal";"Poljska";2754
"2018M08";"Odhod letal";"Portugalska";0
"2018M08";"Odhod letal";"Romunija";487
"2018M08";"Odhod letal";"Ruska federacija";2227
"2018M08";"Odhod letal";"Saudska Arabija";0
"2018M08";"Odhod letal";"Sirska Arabska Republika";0
"2018M08";"Odhod letal";"Slovaška";34
"2018M08";"Odhod letal";"Slovenija";0
"2018M08";"Odhod letal";"Somalija";0
"2018M08";"Odhod letal";"Srbija";2797
"2018M08";"Odhod letal";"Srbija in Èrna Gora";-
"2018M08";"Odhod letal";"Sudan";0
"2018M08";"Odhod letal";"Španija";496
"2018M08";"Odhod letal";"Švedska";151
"2018M08";"Odhod letal";"Švica";5700
"2018M08";"Odhod letal";"Tanzanija";0
"2018M08";"Odhod letal";"Tunizija";1695
"2018M08";"Odhod letal";"Turèija";8808
"2018M08";"Odhod letal";"Turkmenistan";0
"2018M08";"Odhod letal";"Ukrajina";645
"2018M08";"Odhod letal";"Uzbekistan";0
"2018M08";"Odhod letal";"Združene države";0
"2018M08";"Odhod letal";"Združeni arabski emirati";0
"2018M08";"Odhod letal";"Združeno kraljestvo";12471
"2018M08";"Odhod letal";"Neznano";0
"2018M09";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";95269
"2018M09";"Odhod letal";"Afganistan";0
"2018M09";"Odhod letal";"Albanija";2511
"2018M09";"Odhod letal";"Alžirija";0
"2018M09";"Odhod letal";"Armenija";0
"2018M09";"Odhod letal";"Avstrija";3583
"2018M09";"Odhod letal";"Azerbajdžan";0
"2018M09";"Odhod letal";"Belgija";5443
"2018M09";"Odhod letal";"Belorusija";0
"2018M09";"Odhod letal";"Bolgarija";598
"2018M09";"Odhod letal";"Bosna in Hercegovina";719
"2018M09";"Odhod letal";"Ciper";728
"2018M09";"Odhod letal";"Èad";0
"2018M09";"Odhod letal";"Èeška republika";725
"2018M09";"Odhod letal";"Èrna Gora";2923
"2018M09";"Odhod letal";"Danska";1835
"2018M09";"Odhod letal";"Egipt";2039
"2018M09";"Odhod letal";"Estonija";0
"2018M09";"Odhod letal";"Finska";1963
"2018M09";"Odhod letal";"Francija";5474
"2018M09";"Odhod letal";"Gibraltar";0
"2018M09";"Odhod letal";"Grèija";4978
"2018M09";"Odhod letal";"Gruzija";0
"2018M09";"Odhod letal";"Hrvaška";108
"2018M09";"Odhod letal";"Iran (Islamska republika)";0
"2018M09";"Odhod letal";"Irska";69
"2018M09";"Odhod letal";"Islandija";0
"2018M09";"Odhod letal";"Italija";151
"2018M09";"Odhod letal";"Izrael";2296
"2018M09";"Odhod letal";"Japonska";174
"2018M09";"Odhod letal";"Jordanija";0
"2018M09";"Odhod letal";"Južna Afrika";0
"2018M09";"Odhod letal";"Kanada";0
"2018M09";"Odhod letal";"Katar";0
"2018M09";"Odhod letal";"Kazahstan";0
"2018M09";"Odhod letal";"Kirgizistan";0
"2018M09";"Odhod letal";"Kitajska (Ljudska republika)";0
"2018M09";"Odhod letal";"Kosovo";1091
"2018M09";"Odhod letal";"Kuvajt";0
"2018M09";"Odhod letal";"Latvija";0
"2018M09";"Odhod letal";"Libanon";0
"2018M09";"Odhod letal";"Libijska Arabska Džamahirija";0
"2018M09";"Odhod letal";"Litva";0
"2018M09";"Odhod letal";"Luksemburg";129
"2018M09";"Odhod letal";"Madžarska";0
"2018M09";"Odhod letal";"Severna Makedonija";1685
"2018M09";"Odhod letal";"Malta";658
"2018M09";"Odhod letal";"Maroko";0
"2018M09";"Odhod letal";"Moldavija (Republika)";0
"2018M09";"Odhod letal";"Nemèija";14116
"2018M09";"Odhod letal";"Nigerija";0
"2018M09";"Odhod letal";"Nizozemska";5197
"2018M09";"Odhod letal";"Norveška";380
"2018M09";"Odhod letal";"Oman";0
"2018M09";"Odhod letal";"Pakistan";0
"2018M09";"Odhod letal";"Poljska";3028
"2018M09";"Odhod letal";"Portugalska";0
"2018M09";"Odhod letal";"Romunija";405
"2018M09";"Odhod letal";"Ruska federacija";1934
"2018M09";"Odhod letal";"Saudska Arabija";0
"2018M09";"Odhod letal";"Sirska Arabska Republika";0
"2018M09";"Odhod letal";"Slovaška";0
"2018M09";"Odhod letal";"Slovenija";0
"2018M09";"Odhod letal";"Somalija";0
"2018M09";"Odhod letal";"Srbija";2920
"2018M09";"Odhod letal";"Srbija in Èrna Gora";-
"2018M09";"Odhod letal";"Sudan";0
"2018M09";"Odhod letal";"Španija";419
"2018M09";"Odhod letal";"Švedska";0
"2018M09";"Odhod letal";"Švica";5319
"2018M09";"Odhod letal";"Tanzanija";0
"2018M09";"Odhod letal";"Tunizija";906
"2018M09";"Odhod letal";"Turèija";7645
"2018M09";"Odhod letal";"Turkmenistan";0
"2018M09";"Odhod letal";"Ukrajina";624
"2018M09";"Odhod letal";"Uzbekistan";0
"2018M09";"Odhod letal";"Združene države";0
"2018M09";"Odhod letal";"Združeni arabski emirati";0
"2018M09";"Odhod letal";"Združeno kraljestvo";12496
"2018M09";"Odhod letal";"Neznano";0
"2018M10";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";83882
"2018M10";"Odhod letal";"Afganistan";0
"2018M10";"Odhod letal";"Albanija";2334
"2018M10";"Odhod letal";"Alžirija";0
"2018M10";"Odhod letal";"Armenija";0
"2018M10";"Odhod letal";"Avstrija";3627
"2018M10";"Odhod letal";"Azerbajdžan";0
"2018M10";"Odhod letal";"Belgija";5069
"2018M10";"Odhod letal";"Belorusija";0
"2018M10";"Odhod letal";"Bolgarija";369
"2018M10";"Odhod letal";"Bosna in Hercegovina";807
"2018M10";"Odhod letal";"Ciper";588
"2018M10";"Odhod letal";"Èad";0
"2018M10";"Odhod letal";"Èeška republika";667
"2018M10";"Odhod letal";"Èrna Gora";2332
"2018M10";"Odhod letal";"Danska";1392
"2018M10";"Odhod letal";"Egipt";1880
"2018M10";"Odhod letal";"Estonija";0
"2018M10";"Odhod letal";"Finska";1429
"2018M10";"Odhod letal";"Francija";4816
"2018M10";"Odhod letal";"Gibraltar";0
"2018M10";"Odhod letal";"Grèija";400
"2018M10";"Odhod letal";"Gruzija";0
"2018M10";"Odhod letal";"Hrvaška";0
"2018M10";"Odhod letal";"Iran (Islamska republika)";0
"2018M10";"Odhod letal";"Irska";0
"2018M10";"Odhod letal";"Islandija";453
"2018M10";"Odhod letal";"Italija";136
"2018M10";"Odhod letal";"Izrael";458
"2018M10";"Odhod letal";"Japonska";0
"2018M10";"Odhod letal";"Jordanija";0
"2018M10";"Odhod letal";"Južna Afrika";0
"2018M10";"Odhod letal";"Kanada";0
"2018M10";"Odhod letal";"Katar";0
"2018M10";"Odhod letal";"Kazahstan";0
"2018M10";"Odhod letal";"Kirgizistan";0
"2018M10";"Odhod letal";"Kitajska (Ljudska republika)";0
"2018M10";"Odhod letal";"Kosovo";1770
"2018M10";"Odhod letal";"Kuvajt";0
"2018M10";"Odhod letal";"Latvija";0
"2018M10";"Odhod letal";"Libanon";0
"2018M10";"Odhod letal";"Libijska Arabska Džamahirija";0
"2018M10";"Odhod letal";"Litva";0
"2018M10";"Odhod letal";"Luksemburg";0
"2018M10";"Odhod letal";"Madžarska";17
"2018M10";"Odhod letal";"Severna Makedonija";1847
"2018M10";"Odhod letal";"Malta";0
"2018M10";"Odhod letal";"Maroko";0
"2018M10";"Odhod letal";"Moldavija (Republika)";0
"2018M10";"Odhod letal";"Nemèija";13834
"2018M10";"Odhod letal";"Nigerija";0
"2018M10";"Odhod letal";"Nizozemska";5131
"2018M10";"Odhod letal";"Norveška";227
"2018M10";"Odhod letal";"Oman";0
"2018M10";"Odhod letal";"Pakistan";0
"2018M10";"Odhod letal";"Poljska";2574
"2018M10";"Odhod letal";"Portugalska";198
"2018M10";"Odhod letal";"Romunija";309
"2018M10";"Odhod letal";"Ruska federacija";1929
"2018M10";"Odhod letal";"Saudska Arabija";0
"2018M10";"Odhod letal";"Sirska Arabska Republika";0
"2018M10";"Odhod letal";"Slovaška";0
"2018M10";"Odhod letal";"Slovenija";0
"2018M10";"Odhod letal";"Somalija";0
"2018M10";"Odhod letal";"Srbija";2989
"2018M10";"Odhod letal";"Srbija in Èrna Gora";-
"2018M10";"Odhod letal";"Sudan";0
"2018M10";"Odhod letal";"Španija";214
"2018M10";"Odhod letal";"Švedska";0
"2018M10";"Odhod letal";"Švica";4721
"2018M10";"Odhod letal";"Tanzanija";0
"2018M10";"Odhod letal";"Tunizija";120
"2018M10";"Odhod letal";"Turèija";9310
"2018M10";"Odhod letal";"Turkmenistan";0
"2018M10";"Odhod letal";"Ukrajina";297
"2018M10";"Odhod letal";"Uzbekistan";0
"2018M10";"Odhod letal";"Združene države";0
"2018M10";"Odhod letal";"Združeni arabski emirati";0
"2018M10";"Odhod letal";"Združeno kraljestvo";11638
"2018M10";"Odhod letal";"Neznano";0
"2018M11";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";57426
"2018M11";"Odhod letal";"Afganistan";0
"2018M11";"Odhod letal";"Albanija";1308
"2018M11";"Odhod letal";"Alžirija";0
"2018M11";"Odhod letal";"Armenija";0
"2018M11";"Odhod letal";"Avstrija";3410
"2018M11";"Odhod letal";"Azerbajdžan";0
"2018M11";"Odhod letal";"Belgija";4396
"2018M11";"Odhod letal";"Belorusija";0
"2018M11";"Odhod letal";"Bolgarija";259
"2018M11";"Odhod letal";"Bosna in Hercegovina";160
"2018M11";"Odhod letal";"Ciper";59
"2018M11";"Odhod letal";"Èad";0
"2018M11";"Odhod letal";"Èeška republika";298
"2018M11";"Odhod letal";"Èrna Gora";1889
"2018M11";"Odhod letal";"Danska";391
"2018M11";"Odhod letal";"Egipt";775
"2018M11";"Odhod letal";"Estonija";0
"2018M11";"Odhod letal";"Finska";0
"2018M11";"Odhod letal";"Francija";2431
"2018M11";"Odhod letal";"Gibraltar";0
"2018M11";"Odhod letal";"Grèija";0
"2018M11";"Odhod letal";"Gruzija";0
"2018M11";"Odhod letal";"Hrvaška";0
"2018M11";"Odhod letal";"Iran (Islamska republika)";0
"2018M11";"Odhod letal";"Irska";0
"2018M11";"Odhod letal";"Islandija";0
"2018M11";"Odhod letal";"Italija";87
"2018M11";"Odhod letal";"Izrael";0
"2018M11";"Odhod letal";"Japonska";0
"2018M11";"Odhod letal";"Jordanija";0
"2018M11";"Odhod letal";"Južna Afrika";0
"2018M11";"Odhod letal";"Kanada";0
"2018M11";"Odhod letal";"Katar";0
"2018M11";"Odhod letal";"Kazahstan";0
"2018M11";"Odhod letal";"Kirgizistan";0
"2018M11";"Odhod letal";"Kitajska (Ljudska republika)";0
"2018M11";"Odhod letal";"Kosovo";1641
"2018M11";"Odhod letal";"Kuvajt";0
"2018M11";"Odhod letal";"Latvija";0
"2018M11";"Odhod letal";"Libanon";0
"2018M11";"Odhod letal";"Libijska Arabska Džamahirija";0
"2018M11";"Odhod letal";"Litva";0
"2018M11";"Odhod letal";"Luksemburg";0
"2018M11";"Odhod letal";"Madžarska";0
"2018M11";"Odhod letal";"Severna Makedonija";1409
"2018M11";"Odhod letal";"Malta";0
"2018M11";"Odhod letal";"Maroko";0
"2018M11";"Odhod letal";"Moldavija (Republika)";0
"2018M11";"Odhod letal";"Nemèija";11264
"2018M11";"Odhod letal";"Nigerija";0
"2018M11";"Odhod letal";"Nizozemska";2947
"2018M11";"Odhod letal";"Norveška";107
"2018M11";"Odhod letal";"Oman";0
"2018M11";"Odhod letal";"Pakistan";0
"2018M11";"Odhod letal";"Poljska";1857
"2018M11";"Odhod letal";"Portugalska";0
"2018M11";"Odhod letal";"Romunija";0
"2018M11";"Odhod letal";"Ruska federacija";2702
"2018M11";"Odhod letal";"Saudska Arabija";0
"2018M11";"Odhod letal";"Sirska Arabska Republika";0
"2018M11";"Odhod letal";"Slovaška";0
"2018M11";"Odhod letal";"Slovenija";0
"2018M11";"Odhod letal";"Somalija";0
"2018M11";"Odhod letal";"Srbija";2555
"2018M11";"Odhod letal";"Srbija in Èrna Gora";-
"2018M11";"Odhod letal";"Sudan";0
"2018M11";"Odhod letal";"Španija";90
"2018M11";"Odhod letal";"Švedska";0
"2018M11";"Odhod letal";"Švica";3469
"2018M11";"Odhod letal";"Tanzanija";0
"2018M11";"Odhod letal";"Tunizija";0
"2018M11";"Odhod letal";"Turèija";6235
"2018M11";"Odhod letal";"Turkmenistan";0
"2018M11";"Odhod letal";"Ukrajina";0
"2018M11";"Odhod letal";"Uzbekistan";0
"2018M11";"Odhod letal";"Združene države";0
"2018M11";"Odhod letal";"Združeni arabski emirati";0
"2018M11";"Odhod letal";"Združeno kraljestvo";7687
"2018M11";"Odhod letal";"Neznano";0
"2018M12";"Odhod letal";"Države prihoda/odhoda letal - SKUPAJ";53800
"2018M12";"Odhod letal";"Afganistan";0
"2018M12";"Odhod letal";"Albanija";2170
"2018M12";"Odhod letal";"Alžirija";0
"2018M12";"Odhod letal";"Armenija";0
"2018M12";"Odhod letal";"Avstrija";1789
"2018M12";"Odhod letal";"Azerbajdžan";0
"2018M12";"Odhod letal";"Belgija";3193
"2018M12";"Odhod letal";"Belorusija";0
"2018M12";"Odhod letal";"Bolgarija";455
"2018M12";"Odhod letal";"Bosna in Hercegovina";1075
"2018M12";"Odhod letal";"Ciper";0
"2018M12";"Odhod letal";"Èad";0
"2018M12";"Odhod letal";"Èeška republika";528
"2018M12";"Odhod letal";"Èrna Gora";2151
"2018M12";"Odhod letal";"Danska";509
"2018M12";"Odhod letal";"Egipt";796
"2018M12";"Odhod letal";"Estonija";0
"2018M12";"Odhod letal";"Finska";231
"2018M12";"Odhod letal";"Francija";2530
"2018M12";"Odhod letal";"Gibraltar";0
"2018M12";"Odhod letal";"Grèija";0
"2018M12";"Odhod letal";"Gruzija";0
"2018M12";"Odhod letal";"Hrvaška";0
"2018M12";"Odhod letal";"Iran (Islamska republika)";0
"2018M12";"Odhod letal";"Irska";0
"2018M12";"Odhod letal";"Islandija";0
"2018M12";"Odhod letal";"Italija";82
"2018M12";"Odhod letal";"Izrael";0
"2018M12";"Odhod letal";"Japonska";0
"2018M12";"Odhod letal";"Jordanija";0
"2018M12";"Odhod letal";"Južna Afrika";0
"2018M12";"Odhod letal";"Kanada";0
"2018M12";"Odhod letal";"Katar";0
"2018M12";"Odhod letal";"Kazahstan";0
"2018M12";"Odhod letal";"Kirgizistan";0
"2018M12";"Odhod letal";"Kitajska (Ljudska republika)";0
"2018M12";"Odhod letal";"Kosovo";1842
"2018M12";"Odhod letal";"Kuvajt";0
"2018M12";"Odhod letal";"Latvija";0
"2018M12";"Odhod letal";"Libanon";0
"2018M12";"Odhod letal";"Libijska Arabska Džamahirija";0
"2018M12";"Odhod letal";"Litva";0
"2018M12";"Odhod letal";"Luksemburg";0
"2018M12";"Odhod letal";"Madžarska";0
"2018M12";"Odhod letal";"Severna Makedonija";1891
"2018M12";"Odhod letal";"Malta";173
"2018M12";"Odhod letal";"Maroko";0
"2018M12";"Odhod letal";"Moldavija (Republika)";0
"2018M12";"Odhod letal";"Nemèija";8531
"2018M12";"Odhod letal";"Nigerija";0
"2018M12";"Odhod letal";"Nizozemska";2832
"2018M12";"Odhod letal";"Norveška";0
"2018M12";"Odhod letal";"Oman";0
"2018M12";"Odhod letal";"Pakistan";0
"2018M12";"Odhod letal";"Poljska";1472
"2018M12";"Odhod letal";"Portugalska";0
"2018M12";"Odhod letal";"Romunija";0
"2018M12";"Odhod letal";"Ruska federacija";2587
"2018M12";"Odhod letal";"Saudska Arabija";0
"2018M12";"Odhod letal";"Sirska Arabska Republika";0
"2018M12";"Odhod letal";"Slovaška";0
"2018M12";"Odhod letal";"Slovenija";0
"2018M12";"Odhod letal";"Somalija";0
"2018M12";"Odhod letal";"Srbija";2466
"2018M12";"Odhod letal";"Srbija in Èrna Gora";-
"2018M12";"Odhod letal";"Sudan";0
"2018M12";"Odhod letal";"Španija";96
"2018M12";"Odhod letal";"Švedska";0
"2018M12";"Odhod letal";"Švica";3358
